event,line,opcode,args,context
event_1192.txt,372,Proc08D,3,
event_1192.txt,380,Proc12B,"0x1F, 0, 0",
event_1192.txt,384,Proc12B,"0, 0, 0x1F",I love watching fireworks\r\nfrom Mineral Beach. \BRK
event_1192.txt,388,Proc12B,"0, 0x1F, 0",I love watching fireworks\r\nfrom Mineral Beach. \BRK
event_1192.txt,394,Proc08D,0x15,I love watching fireworks\r\nfrom Mineral Beach. \BRK
event_1192.txt,395,Proc08D,0x14,I love watching fireworks\r\nfrom Mineral Beach. \BRK
event_1192.txt,396,Proc08D,7,I love watching fireworks\r\nfrom Mineral Beach. \BRK
event_1192.txt,397,Proc08D,0x19,I love watching fireworks\r\nfrom Mineral Beach. \BRK
event_1192.txt,398,Proc08D,0x17,I love watching fireworks\r\nfrom Mineral Beach. \BRK
event_1192.txt,399,Proc08D,0x13,I love watching fireworks\r\nfrom Mineral Beach. \BRK
event_1192.txt,400,Proc08D,0x1A,I love watching fireworks\r\nfrom Mineral Beach. \BRK
event_1192.txt,401,Proc08D,0xC,I love watching fireworks\r\nfrom Mineral Beach. \BRK
event_1192.txt,402,Proc08D,2,
event_1192.txt,403,Proc08D,3,
event_1193.txt,6,Func083,2,It wouldn't be Summer \r\nwithout the Firework\r\nFestival!\BRK
event_1194.txt,17,Func083,3,
event_1195.txt,6,Func083,0x17,They used to have summer\r\nfireworks where I used to \r\nlive. It makes me a little\BRK\r\nhomesick...\BRK
event_1196.txt,6,Func083,0x14,It's cool at night even \r\nduring the Summer. \BRK
event_1197.txt,18,Func083,0x13,
event_1198.txt,17,Func083,0x19,
event_1199.txt,17,Func083,0xC,
event_1200.txt,17,Func083,0x15,
event_1201.txt,6,Func083,0x1A,"I go to lots of different \r\ntowns during summertime, \r\nso I see lots of fireworks.\BRK\WAIT_CLICKThe ones in Mineral Town \r\nare definitely the best.\BRK"
event_1202.txt,6,Func083,7,My grandfather said he made\r\na part of the fireworks.\BRK\WAIT_CLICKI hope they all work right!\BRK
event_1206.txt,6,Func083,0x11,Listening to music \r\nrelaxes me so much. \BRK
event_1207.txt,6,Func083,0x13,La...la...\r\nI think we'll do fine.\BRK
event_1208.txt,6,Func083,0x12,I like it that we all make\r\nmusic together. \BRK
event_1209.txt,6,Func083,0x19,"I think Elli will cover me \r\neven if I make a mistake!\r\nIt's having fun that\BRK\r\nmatters, anyway!\BRK"
event_1210.txt,6,Func083,0xC,"Today I'm playing the organ.\r\nI've practiced since I was \r\na child, but I'm not good!\BRK"
event_1211.txt,6,Func083,0x15,I'm so nervous! \r\nI hope I don't make\r\na mistake!\BRK
event_1212.txt,6,Func083,0x10,Karen is going to sing.\r\nShe has such a beautiful\r\nvoice!\BRK
event_1213.txt,15,Func083,0x16,
event_1214.txt,6,Func083,5,"When I get bigger, I want\r\nto sing in the Music \r\nFestival, too!\BRK"
event_1215.txt,71,Proc08D,0x15,That was fun! \r\nI'll sleep well tonight. \BRK
event_1215.txt,72,Proc08D,0x16,That was fun! \r\nI'll sleep well tonight. \BRK
event_1215.txt,73,Proc08D,5,That was fun! \r\nI'll sleep well tonight. \BRK
event_1215.txt,74,Proc08D,0x19,That was fun! \r\nI'll sleep well tonight. \BRK
event_1215.txt,75,Proc08D,0x13,That was fun! \r\nI'll sleep well tonight. \BRK
event_1215.txt,76,Proc08D,0xC,That was fun! \r\nI'll sleep well tonight. \BRK
event_1215.txt,77,Proc08D,0x11,That was fun! \r\nI'll sleep well tonight. \BRK
event_1215.txt,78,Proc08D,0x12,That was fun! \r\nI'll sleep well tonight. \BRK
event_1215.txt,79,Proc08D,0x10,
event_1219.txt,7,Func083,0x13,
event_1220.txt,7,Func083,0x12,
event_1221.txt,7,Func083,0x18,
event_1222.txt,7,Func083,0x19,
event_1223.txt,7,Func083,0xC,
event_1224.txt,7,Func083,0xB,
event_1225.txt,7,Func083,0xD,
event_1226.txt,7,Func083,0x15,
event_1227.txt,7,Func083,9,
event_1228.txt,7,Func083,0x16,
event_1229.txt,7,Func083,0x1B,
event_1230.txt,6,Func083,0x13,I brought some Jam. \r\nI hope it adds a \r\ngood flavor to the stew!\BRK
event_1231.txt,6,Func083,0x12,We have to be careful \r\nand watch Karen. \BRK\WAIT_CLICKLast year she put \r\nChocolate in! \BRK
event_1232.txt,6,Func083,0x18,"Hey!! Everyone don't stuff \r\nin everything at once!\BRK\WAIT_CLICKYou there, get back!\r\n...What's this fish doing \r\nhere...?!?\BRK"
event_1233.txt,6,Func083,0x19,"Dad, don't be so picky!\r\nJust throw it all in!\BRK"
event_1234.txt,6,Func083,0xC,"Is it just me, or is the \r\nwhole thing out of control? \BRK"
event_1235.txt,6,Func083,0xB,"Tonight I can use the \r\nleftovers for dinner, so I\r\nwon't have to fix anything!\BRK"
event_1236.txt,13,Func083,0xD,
event_1236.txt,223,Proc046,,Is that some kind of joke?\r\nWe can't put that in! \BRK
event_1237.txt,6,Func083,0x15,"There are so many different\r\nthings in the pot, it must\r\nhave all sorts of vitamins!\BRK\WAIT_CLICKI'll bring some home \r\nfor Grandma.\BRK"
event_1238.txt,6,Func083,9,
event_1239.txt,6,Func083,0x16,"This reminds me of \r\nlong ago, when I used to\r\nmake a ton of soup \BRK\r\nand give it to everybody \r\nin town. \BRK"
event_1240.txt,6,Func083,0x1B,It's all the more fun to \r\neat with everybody \r\nwhen you live alone. \BRK
event_1241.txt,35,Proc046,,
event_1243.txt,206,Func052,0x96,"I've always loved the moon.\r\nEspecially the pale moon \r\nvisible in the morning. \BRK\r\nIsn't that lovely? \BRK | Is it just me, or does the\r\nmoon look even more \r\nbeautiful tonight than \BRK\"
event_1243.txt,245,Proc08D,var_1,I love spending all night\r\nmoongazing like this...\BRK
event_1243.txt,259,Proc046,,
event_1243.txt,261,Func052,0x96,
event_1243.txt,263,Proc054,var_10,Wow! Look at these!\r\nThey look delicious. \r\nThank you so much for \BRK\r\nmaking them! \BRK
event_1243.txt,331,Proc08D,var_1,I love spending all night\r\nmoongazing like this...\BRK
event_1243.txt,343,Proc046,,Wow! Look at these!\r\nThey look delicious. \r\nThank you so much for \BRK\r\nmaking them! \BRK
event_1243.txt,411,Proc08D,var_1,I love spending all night\r\nmoongazing like this...\BRK
event_1243.txt,453,Proc08D,var_1,I love spending all night\r\nmoongazing like this...\BRK
event_1243.txt,497,Proc08D,var_1,I love spending all night\r\nmoongazing like this...\BRK
event_1244.txt,248,Proc08D,var_1,That's too bad.\r\nAre you tired? \BRK | I'm going to bed \r\nearly tonight. \BRK
event_1245.txt,28,Proc0DB,0,"Tomorrow is the Fall \r\nHorse Racing in the Square.\BRK\WAIT_CLICKIf you have a Horse that\r\ncan enter, you should \r\ngive it a try. \BRK | Tomorrow is the Fall \r\nHorse Racing in the Square.\BRK\"
event_1245.txt,36,Proc0DB,0,"Tomorrow is the Fall \r\nHorse Racing in the Square.\BRK\WAIT_CLICKIf you have a Horse that\r\ncan enter, you should \r\ngive it a try. \BRK | Tomorrow is the Fall \r\nHorse Racing in the Square.\BRK\"
event_1245.txt,49,Proc0DB,1,"Hi, \xFF!. \r\nTomorrow is the Horse \r\nRaces in the Square. \BRK\WAIT_CLICKYou thinking of entering?\BRK"
event_1245.txt,85,Proc11B,0,"That's too bad. \r\nYou should still come and \r\nbet on the races, though. \r\nIt's fun!\BRK"
event_1245.txt,89,Proc0DB,0,"That's too bad. \r\nYou should still come and \r\nbet on the races, though. \r\nIt's fun!\BRK"
event_1248.txt,6,Func083,0xD,"Everyone's going home now.\BRK\WAIT_CLICKIf you want to exchange \r\nyour medal for a prize,\r\nlet me know soon.\BRK"
event_1249.txt,7,Func083,2,These races never fail to\r\nget me excited!\BRK
event_1250.txt,7,Func083,1,It's a perfect day \r\nfor Horse racing!\BRK
event_1251.txt,7,Func083,0x1C,It looks like Saibara let \r\nGray come today. \BRK
event_1252.txt,7,Func083,0x14,Lillia said she wanted to \r\ncome see the Horses. \BRK\WAIT_CLICKI came with her in case\r\nshe catches a chill. \BRK
event_1253.txt,7,Func083,0x18,"I get so excited about the\r\nraces, I can't sleep the \r\nnight before. \BRK"
event_1254.txt,7,Func083,0xC,
event_1255.txt,7,Func083,0xD,"This is where you can place \r\nyour bets or exchange race\r\nmedals for prizes.\BRK\WAIT_CLICKAlso, come to me when \r\nyou're ready to race. \BRK"
event_1256.txt,7,Func083,0x15,
event_1257.txt,7,Func083,8,Have you placed your bet \r\nwith the Mayor yet? \BRK
event_1258.txt,7,Func083,0xE,My greatest joy is \r\nobserving everybody's \r\nHorses. \BRK
event_1259.txt,7,Func083,0x16,It must feel so great\r\nto gallop on a Horse...!\BRK
event_1260.txt,7,Func083,7,I begged by grampa to \r\nlet me come today! \r\nNow who should I bet on...\BRK
event_1261.txt,7,Func083,6,You must become one with\r\nthe Horse as you race \r\ntoward your goal. \BRK
event_1262.txt,7,Func083,0x1B,You must believe\r\nin yourself. \BRK
event_1263.txt,7,Func083,4,I look forward to this \r\nday every year. \BRK
event_1264.txt,33,Proc062,,"That was a great race, \r\n\xFF!. \r\nCongratulations!\BRK"
event_1265.txt,33,Func10F,"2, 0","The Sheep Festival is \r\ntomorrow at Rose Square.\BRK\WAIT_CLICKAny adult Sheep that isn't \r\npregnant, sick, or shorn \r\ncan compete. \BRK\WAIT_CLICKI hope to see an entry from\r\n\xFF$ next year."
event_1265.txt,51,Func117,var_5,
event_1265.txt,52,Func10D,"2, var_5",
event_1265.txt,53,Func10E,var_5,
event_1265.txt,84,Func0A7,2,"Will you select which Sheep?\r\nRemember, it has to be \r\nadult, and can't be sick, \BRK\r\npregnant, or shorn. \BRK"
event_1265.txt,154,Proc11B,var_1,
event_1267.txt,7,Func083,2,"Is it just me, or are\r\nSheep eyes scary...?\BRK"
event_1268.txt,7,Func083,0x11,Somehow I feel like the \r\nSheep understands me. \BRK
event_1269.txt,7,Func083,0x13,
event_1270.txt,7,Func083,0xB,I love Sheep. They're\r\nsuch gentle creatures. \BRK
event_1271.txt,7,Func083,0xD,These Sheep all look so \r\nwell raised and cared for!\BRK
event_1272.txt,7,Func083,0xE,Looking at these Sheep just\r\nputs me in a good mood.\BRK
event_1273.txt,7,Func083,7,Just looking at these \r\nSheep makes me want to \r\nput on a Wool sweater!\BRK
event_1274.txt,7,Func083,0x1B,This Sheep looks like it\r\nhas a good personality. \r\nI like him. \BRK
event_1275.txt,7,Func083,5,"I have a Wool blanket, \r\nyou know. My grampa made\r\nit for me!\BRK"
event_1276.txt,13,Func11D,2,It's time for the judging \r\nto begin! \r\nAre you ready?\BRK
event_1276.txt,14,Func083,4,It's time for the judging \r\nto begin! \r\nAre you ready?\BRK
event_1276.txt,39,Func10F,"2, var_2","Let's start, then. \BRK"
event_1278.txt,8,Func083,2,"It's harder to tell what\r\nSheep are thinking than \r\nCows, don't you think? \BRK"
event_1279.txt,8,Func083,0x11,Sheep are so gentle \r\nand calm...\BRK
event_1280.txt,8,Func083,0x13,
event_1281.txt,8,Func083,0xB,Just looking at Sheep \r\nmakes me feel calm...\BRK
event_1282.txt,8,Func083,0xD,All the Sheep are always\r\nso impressive. \BRK
event_1283.txt,8,Func083,0xE,All the Sheep here \r\nseem so happy.\BRK
event_1284.txt,8,Func083,7,Yaaawn!...I'll sure\r\nsleep well tonight!\BRK
event_1285.txt,8,Func083,0x1B,I felt warm just \r\nlooking at those Sheep!\BRK
event_1286.txt,8,Func083,5,"I wanted to enter my Sheep,\r\nbut they said it \r\nwas too young!\BRK\r\nIt's no fair! I don't think\r\nage should matter at all!\BRK"
event_1287.txt,8,Func083,4,"The winning Sheep this year\r\nhad a wonderful coat, and\r\nwas so healthy...\BRK"
event_1289.txt,8,Func11D,2,
event_1290.txt,41,Func083,5,"Today is the Pumpkin \r\nFestival. \BRK\WAIT_CLICKYou have to give treats to\r\nchildren. So, please give\r\nsome to me!\BRK"
event_1290.txt,66,Proc046,,I'm waiting!\BRK | Thanks a lot!\r\nBy now. \BRK
event_1291.txt,41,Func083,0x10,Today is the Pumpkin \r\nFestival. \BRK\WAIT_CLICKYou have to give candy to\r\nchildren. So...give some\r\nto me!\BRK
event_1291.txt,67,Proc046,,Thanks a lot! \r\nBye now. \BRK
event_1292.txt,41,Func083,3,"I think it's unfair that \r\nonly kids get candy on the\r\nPumpkin Festival.\BRK\WAIT_CLICKSo, I came for some, too!\BRK"
event_1292.txt,76,Proc046,,"Thanks a lot, \r\n\xFF!. \BRK"
event_1294.txt,27,Proc04A,0x90,This is from me. \r\nI hope you like it. \BRK
event_1294.txt,30,Proc04A,0x45,
event_1294.txt,62,Proc04A,0x90,This is for the Cookies\r\nyou gave me in Spring. \BRK
event_1294.txt,65,Proc04A,0x45,
event_1295.txt,27,Proc04A,0x90,This is from me. \r\nI hope you like it. \BRK
event_1295.txt,30,Proc04A,0x45,
event_1295.txt,62,Proc04A,0x90,This is for the Cookies\r\nyou gave me in Spring. \BRK
event_1295.txt,65,Proc04A,0x45,
event_1296.txt,27,Proc04A,0x90,This is from me. \r\nI hope you like it. \BRK
event_1296.txt,30,Proc04A,0x45,
event_1296.txt,62,Proc04A,0x90,This is for the Cookies\r\nyou gave me in Spring. \BRK
event_1296.txt,65,Proc04A,0x45,
event_1297.txt,27,Proc04A,0x90,This is from me. \r\nI hope you like it. \BRK
event_1297.txt,30,Proc04A,0x45,
event_1297.txt,62,Proc04A,0x90,This is for the Cookies\r\nyou gave me in Spring. \BRK
event_1297.txt,65,Proc04A,0x45,
event_1298.txt,28,Proc04A,0x90,This is from me. \r\nI hope you like it. \BRK
event_1298.txt,31,Proc04A,0x45,
event_1298.txt,63,Proc04A,0x90,This is for the Cookies\r\nyou gave me in Spring. \BRK
event_1298.txt,66,Proc04A,0x45,
event_1299.txt,82,Func056,,Shuffle...shuffle...\BRK | I can't believe his Rucksack\r\nis so full. This won't \r\neven fit!\BRK | Now what'll I do...?\r\nWhy does he wear his \r\nRucksack even when he's \BRK\WAIT_CLICKsleeping? 
event_1299.txt,94,Func058,"0x90, 1",I can't believe his Rucksack\r\nis so full. This won't \r\neven fit!\BRK | Now what'll I do...?\r\nWhy does he wear his \r\nRucksack even when he's \BRK\WAIT_CLICKsleeping? Great! It fit!\BRK
event_1299.txt,97,Func058,"0x45, 1",Now what'll I do...?\r\nWhy does he wear his \r\nRucksack even when he's \BRK\WAIT_CLICKsleeping? Great! It fit!\BRK | Hmm...shuffle...shuffle....\BRK
event_1299.txt,109,Func056,,"Hmm...shuffle...shuffle....\BRK | I was gonna give it to\r\nyou if you had a space\r\nin your rucksack, but...\BRK\r\nOh well, I guess I'll\r\neat it.\BRK | I hope he wakes up soon!\r\nI can't wait to"
event_1299.txt,121,Func058,"0x90, 1","I was gonna give it to\r\nyou if you had a space\r\nin your rucksack, but...\BRK\r\nOh well, I guess I'll\r\neat it.\BRK | I hope he wakes up soon!\r\nI can't wait to see the \r\nlook on his face!\BRK"
event_1299.txt,124,Func058,"0x45, 1",I hope he wakes up soon!\r\nI can't wait to see the \r\nlook on his face!\BRK
event_1299.txt,137,Func056,,Shuffle...shuffle....\BRK | Shoot! I never thought of \r\nwhat to do if his Rucksack\r\nwas full...!\BRK | ...?? \r\nThank goodness he didn't \r\nwake up!\BRK
event_1299.txt,149,Func058,"0x90, 1",Shoot! I never thought of \r\nwhat to do if his Rucksack\r\nwas full...!\BRK | ...?? \r\nThank goodness he didn't \r\nwake up!\BRK
event_1299.txt,152,Func058,"0x45, 1",...?? \r\nThank goodness he didn't \r\nwake up!\BRK
event_1299.txt,165,Func056,,"Shuffle...shuffle....\BRK | Darn it! His Rucksack is \r\nalready full! \BRK\WAIT_CLICKI can't take anything out\r\neither...Oh, I give up!!\BRK | ...\xFF)'s asleep.\r\nI can't wait to see the \r\nlook"
event_1299.txt,177,Func058,"0x90, 1","Darn it! His Rucksack is \r\nalready full! \BRK\WAIT_CLICKI can't take anything out\r\neither...Oh, I give up!!\BRK | ...\xFF)'s asleep.\r\nI can't wait to see the \r\nlook on his face!\BRK"
event_1299.txt,180,Func058,"0x45, 1",...\xFF)'s asleep.\r\nI can't wait to see the \r\nlook on his face!\BRK
event_1299.txt,193,Func056,,Shuffle...shuffle....\BRK | Darn it! His Rucksack\r\nis full! I hope I remember\r\nto give it to him later. \BRK | I wonder if \xFF)\r\neven knows that today is \r\nthe Winter Thanksgiving\BRK\r\nFest
event_1299.txt,205,Func058,"0x90, 1",Darn it! His Rucksack\r\nis full! I hope I remember\r\nto give it to him later. \BRK | I wonder if \xFF)\r\neven knows that today is \r\nthe Winter Thanksgiving\BRK\r\nFestival?\BRK\WAIT_CLICKI'll jus
event_1299.txt,208,Func058,"0x45, 1",I wonder if \xFF)\r\neven knows that today is \r\nthe Winter Thanksgiving\BRK\r\nFestival?\BRK\WAIT_CLICKI'll just put this in his\r\nRucksack!...\BRK
event_1299.txt,221,Func056,,"What...? He's asleep? \BRK | How dare his Rucksack\r\nbe full, even though I went\r\nto all this effort...!\BRK | \xFF!, I brought \r\nsomething nice for you!\r\nWake up!\BRK\WAIT_CLICKHe's sleeping l"
event_1299.txt,233,Func058,"0x90, 1","How dare his Rucksack\r\nbe full, even though I went\r\nto all this effort...!\BRK | \xFF!, I brought \r\nsomething nice for you!\r\nWake up!\BRK\WAIT_CLICKHe's sleeping like a log!\r\nI know...I'll p"
event_1299.txt,236,Func058,"0x45, 1","\xFF!, I brought \r\nsomething nice for you!\r\nWake up!\BRK\WAIT_CLICKHe's sleeping like a log!\r\nI know...I'll put it in his\r\nRucksackl!\BRK"
event_1309.txt,19,Proc046,,"Alright, let's eat!\BRK | Alright, let's eat!\BRK"
event_1309.txt,38,Func056,,"Alright, let's eat!\BRK | It looks like there's some \r\nextra Buckwheat Flour. \BRK\WAIT_CLICKWhy don't you take some \r\nhome, \xFF!?\r\nWe can't waste it!\BRK | Looks like your Rucksack\r\nis full,"
event_1309.txt,57,Func058,"0x4A, 8",That was good!\r\nToo bad I couldn't take\r\nany home with me...\BRK | That was good!\r\nI even got to take some\r\nhome with me!\BRK
event_1309.txt,64,Proc08D,0xD,That was good!\r\nI even got to take some\r\nhome with me!\BRK
event_1309.txt,65,Proc08D,0x1B,That was good!\r\nI even got to take some\r\nhome with me!\BRK
event_1309.txt,66,Proc08D,0x16,That was good!\r\nI even got to take some\r\nhome with me!\BRK
event_1309.txt,67,Proc08D,8,That was good!\r\nI even got to take some\r\nhome with me!\BRK
event_1309.txt,68,Proc08D,9,That was good!\r\nI even got to take some\r\nhome with me!\BRK
event_1309.txt,69,Proc08D,0x11,That was good!\r\nI even got to take some\r\nhome with me!\BRK
event_1309.txt,70,Proc08D,0x12,That was good!\r\nI even got to take some\r\nhome with me!\BRK
event_1309.txt,71,Proc08D,0x19,That was good!\r\nI even got to take some\r\nhome with me!\BRK
event_1310.txt,6,Func083,0x11,"Buckwheat Noodles are really\r\ngood for you, you know. \BRK\WAIT_CLICKThat's why I'm going to \r\neat a lot!\BRK"
event_1311.txt,6,Func083,0x12,"I just came with Jeff. \r\nI do love New Year Noodles\r\ntoo, though. \BRK"
event_1312.txt,6,Func083,0x19,It's too bad that New Year\r\nNoodles only come once \r\na year!\BRK
event_1313.txt,6,Func083,0xD,"Did you come for New Year \r\nNoodles, \xFF!? \BRK\WAIT_CLICKDo you like Buckwheat \r\nNoodles? \BRK"
event_1314.txt,6,Func083,8,"It just wouldn't be New Year\r\nwithout New Year Noodles, \r\nwould it? \BRK"
event_1315.txt,6,Func083,9,
event_1316.txt,6,Func083,0x16,"For some reason, \r\nBuckwheat Noodles taste\r\nbest on the New Year. \BRK"
event_1317.txt,6,Func083,0x1B,"You came, too? \r\nIt wouldn't be New Years \r\nwithout New Year Noodles!\BRK"
event_1319.txt,42,Proc12F,,I think it's almost time!\BRK | I hope the new year is \r\na good one for everybody.\BRK
event_1319.txt,43,Proc134,"0, 0",I think it's almost time!\BRK | I hope the new year is \r\na good one for everybody.\BRK
event_1319.txt,46,Proc135,,I hope the new year is \r\na good one for everybody.\BRK
event_1319.txt,51,Proc08D,0x17,I hope the new year is \r\na good one for everybody.\BRK
event_1319.txt,52,Proc08D,0x18,I hope the new year is \r\na good one for everybody.\BRK
event_1319.txt,53,Proc08D,0xA,I hope the new year is \r\na good one for everybody.\BRK
event_1319.txt,54,Proc08D,0xC,I hope the new year is \r\na good one for everybody.\BRK
event_1319.txt,55,Proc08D,0xB,I hope the new year is \r\na good one for everybody.\BRK
event_1319.txt,56,Proc08D,7,I hope the new year is \r\na good one for everybody.\BRK
